"143.67","2:19PM EDT","1,432,518","0.00020885"
"143.62","2:20PM EDT","1,435,575","-0.0003480"
"143.57","2:21PM EDT","1,438,378","-0.0003481"
"143.72","2:22PM EDT","1,440,776","0.00104478"
"143.66","2:23PM EDT","1,445,335","-0.0004174"
"143.41","2:24PM EDT","1,451,403","-0.0017402"
"143.46","2:25PM EDT","1,470,936","0.00034865"
"143.42","2:26PM EDT","1,473,537","-0.0002788"
"143.40","2:27PM EDT","1,475,882","-0.0001394"
"143.40","2:28PM EDT","1,478,163","0"
"143.33","2:29PM EDT","1,479,652","-0.0004881"
"143.26","2:30PM EDT","1,484,158","-0.0004883"
"143.21","2:31PM EDT","1,489,475","-0.0003490"
"143.25","2:32PM EDT","1,492,581","0.00027931"
"143.41","2:33PM EDT","1,494,261","0.00111692"
"143.26","2:34PM EDT","1,496,635","-0.0010459"
"143.28","2:35PM EDT","1,498,090","0.00013960"
"143.28","2:36PM EDT","1,502,011","0"
"143.23","2:37PM EDT","1,509,106","-0.0003489"
"143.26","2:39PM EDT","1,511,880","0.00020945"
"143.29","2:39PM EDT","1,514,229","0.00020940"
"143.31","2:40PM EDT","1,519,440","0.00013957"
"143.24","2:41PM EDT","1,525,909","-0.0004884"
"143.31","2:42PM EDT","1,546,609","0.00048869"
"143.24","2:44PM EDT","1,549,966","-0.0004884"
"143.35","2:45PM EDT","1,554,410","0.00076794"
"143.31","2:46PM EDT","1,558,428","-0.0002790"
"143.25","2:47PM EDT","1,563,097","-0.0004186"
"143.22","2:48PM EDT","1,567,164","-0.0002094"
"143.14","2:49PM EDT","1,572,031","-0.0005585"
"143.20","2:50PM EDT","1,576,593","0.00041917"
"143.12","2:51PM EDT","1,579,080","-0.0005586"
"143.14","2:51PM EDT","1,583,179","0.00013974"
"143.34","2:52PM EDT","1,585,827","0.00139723"
"143.31","2:54PM EDT","1,588,473","-0.0002092"
"143.21","2:55PM EDT","1,596,563","-0.0006977"
"143.12","2:56PM EDT","1,598,677","-0.0006284"
"143.07","2:57PM EDT","1,602,477","-0.0003493"
"143.26","2:58PM EDT","1,604,936","0.00132802"
"143.02","2:59PM EDT","1,646,199","-0.0016752"
"143.04","3:00PM EDT","1,652,864","0.00013984"
"142.98","3:01PM EDT","1,656,233","-0.0004194"
"142.94","3:02PM EDT","1,663,860","-0.0002797"
"142.87","3:03PM EDT","1,669,790","-0.0004897"
"142.90","3:03PM EDT","1,678,188","0.00020998"
"142.84","3:05PM EDT","1,682,739","-0.0004198"
"142.85","3:05PM EDT","1,685,071","7.00084e-5"
"142.90","3:07PM EDT","1,688,321","0.00035001"
"142.90","3:08PM EDT","1,695,443","0"
"142.85","3:09PM EDT","1,699,683","-0.0003498"
"142.73","3:10PM EDT","1,707,841","-0.0008400"
"142.74","3:11PM EDT","1,711,764","7.00624e-5"
"142.72","3:12PM EDT","1,716,310","-0.0001401"
"142.96","3:13PM EDT","1,722,359","0.00168161"
"142.75","3:14PM EDT","1,726,564","-0.0014689"
"142.86","3:15PM EDT","1,728,951","0.00077057"
"142.89","3:16PM EDT","1,763,238","0.00020999"
"142.90","3:17PM EDT","1,767,041","6.99839e-5"
"143.00","3:18PM EDT","1,771,623","0.00069979"
"143.01","3:19PM EDT","1,775,534","6.99301e-5"
"143.04","3:20PM EDT","1,779,562","0.00020977"
"143.00","3:21PM EDT","1,783,351","-0.0002796"
"142.91","3:22PM EDT","1,787,898","-0.0006293"
"142.87","3:23PM EDT","1,792,170","-0.0002798"
"143.00","3:24PM EDT","1,795,446","0.00090991"
"142.77","3:25PM EDT","1,801,277","-0.0016083"
"142.75","3:26PM EDT","1,805,408","-0.0001400"
"142.69","3:27PM EDT","1,809,597","-0.0004203"
"142.61","3:28PM EDT","1,824,094","-0.0005606"
"143.05","3:29PM EDT","1,829,796","0.00308533"
"142.65","3:30PM EDT","1,835,251","-0.0027962"
"142.97","3:31PM EDT","1,847,826","0.00224325"
"142.88","3:32PM EDT","1,897,171","-0.0006295"
"143.02","3:33PM EDT","1,904,226","0.00097984"
"143.03","3:34PM EDT","1,910,100","6.99203e-5"
"143.02","3:35PM EDT","1,916,862","-6.9915e-5"
"143.05","3:36PM EDT","1,922,213","0.00020976"
"143.20","3:37PM EDT","1,927,227","0.00104858"
"143.08","3:38PM EDT","1,939,495","-0.0008379"
"143.06","3:39PM EDT","1,944,027","-0.0001397"
"142.97","3:40PM EDT","1,951,510","-0.0006291"
"143.02","3:41PM EDT","1,955,250","0.00034972"
"142.84","3:42PM EDT","1,962,367","-0.0012585"
"142.87","3:43PM EDT","1,969,692","0.00021002"
"142.82","3:44PM EDT","1,974,359","-0.0003499"
"143.05","3:45PM EDT","1,978,831","0.00161041"
"142.93","3:46PM EDT","1,984,523","-0.0008388"
"142.96","3:47PM EDT","1,990,454","0.00020989"
"142.99","3:48PM EDT","2,035,053","0.00020984"
"142.93","3:49PM EDT","2,044,460","-0.0004196"
"142.94","3:50PM EDT","2,055,443","6.99643e-5"
"143.03","3:51PM EDT","2,061,379","0.00062963"
"142.98","3:52PM EDT","2,071,801","-0.0003495"
"142.87","3:53PM EDT","2,081,664","-0.0007693"
"142.94","3:54PM EDT","2,093,720","0.00048995"
"142.98","3:55PM EDT","2,102,078","0.00027983"
"142.97","3:56PM EDT","2,115,065","-6.994e-5"
"142.96","3:57PM EDT","2,123,874","-6.9945e-5"
"142.96","3:58PM EDT","2,135,582","0"
"142.96","3:59PM EDT","2,163,853","0"
