Date,Open,High,Low,Close,Volume,Adj Close
2014-08-11,119.40,119.51,118.70,119.18,1227600,114.78378
2014-08-08,117.96,119.40,117.81,119.16,2319900,114.76452
2014-08-07,118.22,119.00,117.47,117.80,2698200,113.45469
2014-08-06,117.95,119.97,117.80,119.59,2859800,115.17865
2014-08-05,117.50,118.20,117.29,118.05,1798600,113.69547
2014-08-04,117.55,118.38,117.11,118.15,1683800,113.79178
2014-08-01,117.80,118.33,117.46,117.88,2089500,113.53173
2014-07-31,117.54,118.34,117.28,117.54,2476800,113.20428
2014-07-30,118.79,119.07,117.44,118.18,2024900,113.82067
2014-07-29,118.93,119.60,118.53,118.90,2544900,114.51411
2014-07-28,117.44,117.66,116.81,117.12,1402600,112.79977
2014-07-25,117.96,118.03,117.07,117.55,1543700,113.21391
2014-07-24,117.50,118.28,117.46,118.14,1347700,113.78214
2014-07-23,117.41,117.76,117.27,117.59,1155200,113.25243
2014-07-22,117.28,118.04,117.10,117.55,1769000,113.21391
2014-07-21,117.43,117.91,116.86,117.04,1334400,112.72272
2014-07-18,117.32,117.80,116.61,117.74,2148600,113.3969
2014-07-17,117.35,117.54,116.58,116.79,1433300,112.48194
2014-07-16,118.09,118.44,117.66,117.85,1531200,113.50284
2014-07-15,118.16,118.25,117.18,117.82,2634200,113.47395
2014-07-14,118.21,118.49,117.30,117.36,1695500,113.03091
2014-07-11,118.13,118.25,117.09,118.01,1684700,113.65694
2014-07-10,117.50,118.64,117.50,118.08,2266400,113.72436
2014-07-09,117.21,117.99,117.11,117.92,2328100,113.57026
2014-07-08,116.45,117.65,116.11,117.46,2584200,112.78532
2014-07-07,116.33,116.49,115.88,116.32,1576900,111.69069
2014-07-03,115.86,116.59,115.80,116.35,976000,111.71949
2014-07-02,115.25,115.91,115.25,115.75,1122200,111.14337
2014-07-01,115.54,115.70,114.90,115.44,1501700,110.84571
2014-06-30,115.62,116.09,115.10,115.16,1386600,110.57686
2014-06-27,115.63,115.75,115.01,115.49,2477300,110.89371
2014-06-26,116.24,116.50,115.28,115.64,1252100,111.03775
2014-06-25,116.00,116.45,115.68,116.27,1188700,111.64268
2014-06-24,115.53,116.51,115.08,116.31,1906600,111.68108
2014-06-23,115.20,115.32,114.51,115.22,1501600,110.63447
2014-06-20,116.65,116.65,115.09,115.36,2958000,110.76889
2014-06-19,116.57,116.58,115.78,116.26,1635800,111.63308
2014-06-18,115.66,116.34,115.07,116.27,2113100,111.64268
2014-06-17,115.40,115.79,115.14,115.45,1505800,110.85531
2014-06-16,115.32,115.46,114.95,115.43,1503100,110.83611
2014-06-13,115.70,115.70,114.67,115.30,1230000,110.71128
2014-06-12,116.13,116.43,115.07,115.44,1423400,110.84571
2014-06-11,116.46,116.94,115.98,116.24,1117100,111.61387
2014-06-10,117.37,117.73,116.90,117.10,1089100,112.43964
2014-06-09,118.21,118.85,117.47,117.78,1623100,113.09258
2014-06-06,117.69,118.24,117.58,118.23,1664800,113.52467
2014-06-05,117.00,117.94,116.72,117.75,2614300,113.06377
2014-06-04,115.29,116.49,115.27,116.31,1293000,111.68108
2014-06-03,115.47,116.00,115.27,115.51,1127400,110.91293
2014-06-02,115.84,116.14,115.54,115.68,1082100,111.07616
2014-05-30,114.61,116.09,114.01,116.02,2622400,111.40263
2014-05-29,114.58,115.19,113.51,114.14,2976700,109.59745
2014-05-28,114.00,114.95,113.96,114.24,2388800,109.69347
2014-05-27,115.00,115.22,113.62,113.87,2583900,109.3382
2014-05-23,115.07,115.15,114.51,114.94,1100300,110.36561
2014-05-22,114.53,115.00,114.40,114.73,1059900,110.16397
2014-05-21,115.10,115.32,114.16,114.52,1712700,109.96232
2014-05-20,115.79,116.11,114.98,115.13,2126900,110.54804
2014-05-19,115.09,116.55,114.87,116.37,2212800,111.7387
2014-05-16,114.58,115.82,114.36,115.61,2145300,111.00894
2014-05-15,114.76,114.80,113.62,114.35,1883200,109.79909
2014-05-14,115.73,116.10,114.86,115.13,1255300,110.54804
2014-05-13,116.32,116.60,116.08,116.29,1229400,111.32101
2014-05-12,115.78,116.91,115.58,116.51,1940500,111.53162
2014-05-09,114.55,115.67,114.30,115.39,1954600,110.45947
2014-05-08,113.08,114.82,112.97,114.73,2556900,109.82767
2014-05-07,112.83,113.09,111.61,111.98,2950600,107.19518
2014-05-06,114.28,114.49,112.77,112.83,1945300,108.00886
2014-05-05,115.06,115.06,113.93,114.49,1398000,109.59792
2014-05-02,116.14,116.14,115.06,115.15,1321100,110.22973
2014-05-01,115.68,116.00,114.94,115.56,1168000,110.62221
2014-04-30,115.04,115.76,114.76,115.68,1633800,110.73708
