Date,Open,High,Low,Close,Volume,Adj Close
2014-04-29,79.84,79.87,79.57,79.67,4695700,77.75751
2014-04-28,78.86,79.99,78.83,79.76,9598700,77.84536
2014-04-25,78.31,78.78,78.02,78.62,5392600,76.73273
2014-04-24,78.17,78.47,77.70,78.31,4347500,76.43016
2014-04-23,77.82,78.28,77.57,78.04,5806200,76.16665
2014-04-22,77.52,77.83,77.39,77.56,6465500,75.69817
2014-04-21,77.41,77.73,77.18,77.60,4595100,75.73721
2014-04-17,77.08,77.75,77.08,77.66,6964700,75.79577
2014-04-16,77.31,77.47,77.03,77.22,5036800,75.36633
2014-04-15,77.03,77.31,76.44,76.88,6928600,75.03448
2014-04-14,76.94,77.55,76.79,77.38,5375900,75.52248
2014-04-11,76.78,77.23,76.29,76.50,7979000,74.66361
2014-04-10,77.95,78.14,76.65,76.89,7599600,75.04425
2014-04-09,78.20,78.22,77.28,77.97,6877800,76.09833
2014-04-08,77.09,78.31,76.80,78.18,7498700,76.30328
2014-04-07,77.23,77.72,77.09,77.31,7675700,75.45417
2014-04-04,77.58,77.90,77.25,77.31,6760200,75.45417
2014-04-03,77.20,77.55,77.00,77.46,6040500,75.60057
2014-04-02,76.58,77.19,76.34,77.18,6078100,75.32729
2014-04-01,76.76,77.25,76.54,76.77,5770000,74.92713
2014-03-31,76.35,76.78,76.02,76.43,4695600,74.59529
2014-03-28,76.26,76.60,75.77,76.01,5871100,74.18538
2014-03-27,76.38,76.82,76.04,76.14,5596600,74.31226
2014-03-26,77.08,77.53,76.23,76.23,7727800,74.4001
2014-03-25,76.88,77.14,76.16,76.87,7382200,75.02473
2014-03-24,76.21,76.80,76.11,76.76,7279500,74.91737
2014-03-21,75.89,77.02,75.45,76.10,17160200,74.27322
2014-03-20,74.02,75.68,73.86,75.38,8637500,73.5705
2014-03-19,74.56,75.11,74.02,74.38,5761100,72.5945
2014-03-18,74.66,74.99,74.45,74.77,3943800,72.97514
2014-03-17,74.30,74.85,74.01,74.68,5780400,72.88731
2014-03-14,74.67,75.07,74.27,74.28,6619000,72.4969
2014-03-13,75.71,76.18,74.91,74.93,5824500,73.1313
2014-03-12,74.85,75.75,74.82,75.53,8627600,73.7169
2014-03-11,74.72,74.97,74.20,74.92,9005600,73.12154
2014-03-10,74.52,74.60,74.05,74.43,4827000,72.6433
2014-03-07,74.96,74.96,74.36,74.58,5054600,72.7897
2014-03-06,74.86,75.11,74.51,74.88,5106600,72.61402
2014-03-05,75.32,75.33,74.58,74.80,5524800,72.53645
2014-03-04,74.77,75.49,74.66,75.13,7543800,72.85645
2014-03-03,74.49,74.67,73.83,74.12,5347600,71.87702
2014-02-28,74.48,75.19,74.20,74.70,7444600,72.43947
2014-02-27,74.78,74.78,74.09,74.56,5448200,72.3037
2014-02-26,73.94,75.10,73.79,74.78,9022200,72.51704
2014-02-25,73.18,73.74,73.09,73.35,9482700,71.13032
2014-02-24,73.24,73.82,73.14,73.35,7321500,71.13032
2014-02-21,73.19,73.40,72.82,73.12,8971000,70.90729
2014-02-20,73.05,74.00,72.81,73.52,13079100,71.29517
2014-02-19,75.01,75.32,74.41,74.85,8130300,72.58493
2014-02-18,75.49,75.65,74.86,75.33,5993800,73.05041
2014-02-14,75.40,75.99,75.10,75.79,4908900,73.49648
2014-02-13,74.68,75.49,74.56,75.36,5250200,73.0795
2014-02-12,74.22,75.18,74.22,74.96,5339800,72.6916
2014-02-11,73.90,74.85,73.67,74.80,6511200,72.53645
2014-02-10,73.59,73.76,72.96,73.76,6204100,71.52792
2014-02-07,73.05,73.80,72.50,73.75,7287600,71.51822
2014-02-06,72.97,73.21,72.50,72.82,7353100,70.61636
2014-02-05,72.27,73.16,72.27,72.87,4774300,70.66485
2014-02-04,72.67,73.10,72.30,72.73,7755500,70.52909
2014-02-03,74.19,74.50,72.54,72.66,10430700,70.4612
2014-01-31,73.92,75.19,73.64,74.68,10544800,72.42007
2014-01-30,74.54,75.09,74.36,74.75,6732900,72.48795
2014-01-29,75.29,75.37,74.07,74.10,8433700,71.85763
2014-01-28,74.26,75.40,74.10,74.67,6023400,72.41038
2014-01-27,74.13,74.37,73.83,74.15,9088700,71.90611
2014-01-24,74.73,75.12,74.23,74.42,9332800,72.16794
2014-01-23,74.84,75.12,74.47,74.96,6006300,72.6916
2014-01-22,76.08,76.08,75.03,75.35,5853700,73.0698
2014-01-21,76.25,76.39,74.86,75.84,8971100,73.54497
2014-01-17,76.73,76.82,76.03,76.19,11440700,73.88438
2014-01-16,77.39,77.47,76.35,76.76,7201500,74.43713
2014-01-15,77.96,78.10,77.57,77.66,4992400,75.3099
2014-01-14,77.46,78.00,77.38,77.96,4088200,75.60081
2014-01-13,77.60,77.97,77.24,77.49,6157900,75.14503
2014-01-10,78.31,78.72,77.54,78.04,5181300,75.6784
2014-01-09,78.39,78.40,77.49,78.09,5916300,75.72688
2014-01-08,78.50,78.51,77.60,77.83,5955200,75.47475
2014-01-07,78.17,78.85,77.92,78.45,5012300,76.07599
2014-01-06,78.86,78.91,77.79,78.21,7280200,75.84325
2014-01-03,78.81,79.13,78.52,78.65,4957400,76.26994
2014-01-02,78.72,79.47,78.50,78.91,6878000,76.52207
2013-12-31,78.66,78.87,78.35,78.69,3859100,76.30873
2013-12-30,78.61,78.88,78.43,78.63,3086500,76.25054
2013-12-27,78.60,78.93,78.30,78.47,3050000,76.09538
2013-12-26,78.06,78.52,77.97,78.39,2778200,76.01781
2013-12-24,77.95,78.24,77.63,78.01,2094900,75.64931
2013-12-23,77.73,77.99,77.37,77.87,4491900,75.51354
2013-12-20,77.28,77.88,77.25,77.43,9568800,75.08685
2013-12-19,77.67,77.83,77.20,77.24,5955400,74.9026
2013-12-18,77.28,77.98,76.81,77.94,10633700,75.58142
2013-12-17,77.74,77.89,77.22,77.25,5765400,74.9123
2013-12-16,78.25,78.50,77.60,77.74,6146900,75.38747
2013-12-13,78.73,78.77,77.93,78.08,4981200,75.71719
2013-12-12,79.11,79.26,78.40,78.50,5691600,76.12447
2013-12-11,79.10,79.72,79.05,79.09,5998800,76.69662
2013-12-10,79.72,79.80,79.05,79.08,6285700,76.68693
2013-12-09,80.24,80.43,79.70,79.95,4491600,77.53059
2013-12-06,79.71,80.23,79.64,79.94,5088100,77.5209
2013-12-05,79.72,79.77,78.87,79.44,6450000,77.03603
2013-12-04,80.64,81.37,79.91,80.22,7641200,77.79243
2013-12-03,81.21,81.33,80.70,81.21,7506400,78.29669
2013-12-02,80.89,81.28,80.37,81.11,6178400,78.20028
2013-11-29,81.17,81.35,80.82,81.01,3447200,78.10387
2013-11-27,80.55,81.00,80.38,80.93,4813300,78.02673
2013-11-26,80.44,80.68,80.11,80.68,5537800,77.78571
2013-11-25,80.06,80.57,79.91,80.43,5670400,77.54467
2013-11-22,78.87,79.87,78.75,79.81,4812100,76.94691
2013-11-21,78.74,79.20,78.55,78.86,3841000,76.031
2013-11-20,79.31,79.39,78.49,78.90,4511300,76.06956
2013-11-19,79.30,79.35,78.88,79.25,4455000,76.40701
2013-11-18,79.23,79.32,78.91,79.22,5962700,76.37808
2013-11-15,78.93,79.29,78.75,79.22,5911100,76.37808
2013-11-14,77.75,79.53,77.68,79.08,9302100,76.2431
2013-11-13,78.42,78.99,78.35,78.90,8286700,76.06956
2013-11-12,78.85,78.97,78.25,78.71,5266100,75.88638
2013-11-11,77.86,79.07,77.79,79.01,7450500,76.17561
2013-11-08,77.49,77.96,76.79,77.96,5793800,75.16328
2013-11-07,78.19,78.22,77.24,77.51,8347600,74.72942
2013-11-06,77.64,78.28,77.30,78.16,4829200,75.35611
2013-11-05,76.81,77.61,76.72,77.42,5085500,74.64265
2013-11-04,77.22,77.65,77.20,77.33,4704100,74.55589
2013-11-01,76.97,77.40,76.59,77.07,5116100,74.30521
2013-10-31,76.88,77.15,76.60,76.75,4612400,73.99669
2013-10-30,77.27,77.53,76.56,76.91,4646000,74.15096
2013-10-29,77.25,77.63,76.75,77.06,7437600,74.29556
2013-10-28,76.16,77.21,76.05,77.14,7032400,74.3727
2013-10-25,76.37,76.76,75.78,76.08,6458800,73.35072
2013-10-24,76.03,76.51,75.82,76.42,5864300,73.67853
2013-10-23,76.18,76.35,75.81,75.90,5870100,73.17719
2013-10-22,75.43,76.49,75.21,76.32,6948500,73.58212
2013-10-21,75.72,75.82,74.82,75.15,5364100,72.45409
2013-10-18,75.80,75.93,75.48,75.71,6788500,72.994
2013-10-17,75.49,76.12,71.69,75.78,6395100,73.06149
2013-10-16,74.81,75.62,74.57,75.60,5914500,72.88794
2013-10-15,74.43,75.37,73.99,74.37,8993300,71.70207
2013-10-14,74.34,74.71,73.75,74.68,5904000,72.00095
2013-10-11,74.61,74.83,73.83,74.82,6529200,72.13593
2013-10-10,73.48,74.87,73.27,74.79,7680200,72.107
2013-10-09,72.83,73.34,72.57,73.00,6467400,70.38122
2013-10-08,71.85,73.19,71.80,72.90,9224200,70.28481
2013-10-07,72.42,72.42,71.51,71.87,6886400,69.29176
2013-10-04,73.01,73.38,72.79,72.80,5747700,70.18839
2013-10-03,73.53,73.53,72.95,73.16,7179600,70.53548
2013-10-02,73.39,73.72,73.04,73.72,7376100,71.07539
2013-10-01,73.87,73.89,73.32,73.59,5675500,70.95004
2013-09-30,74.28,74.60,73.74,73.96,6752500,71.30678
2013-09-27,74.38,74.46,74.07,74.36,4214600,71.69243
2013-09-26,74.78,74.98,74.22,74.62,5078100,71.9431
2013-09-25,75.91,75.94,73.56,74.65,14972300,71.97202
2013-09-24,76.40,76.73,75.69,75.75,6874800,73.03256
2013-09-23,75.39,76.43,75.20,76.42,5604700,73.67853
2013-09-20,76.32,76.45,75.83,75.83,8847600,73.1097
2013-09-19,76.50,76.53,75.62,76.21,7109500,73.47606
2013-09-18,75.16,76.53,74.90,76.42,6881700,73.67853
2013-09-17,74.84,75.47,74.79,75.15,4291800,72.45409
2013-09-16,74.90,75.19,74.69,74.78,4200600,72.09736
2013-09-13,74.13,74.40,73.98,74.36,4020400,71.69243
2013-09-12,74.18,74.52,73.77,73.91,5261800,71.25858
2013-09-11,74.00,74.24,73.66,74.05,5335800,71.39355
2013-09-10,73.66,74.21,73.57,73.96,6845300,71.30678
2013-09-09,72.85,73.65,72.70,73.51,5523000,70.87292
2013-09-06,72.70,73.16,72.19,72.59,5790200,69.98592
2013-09-05,72.84,73.48,72.62,72.67,4680500,70.06305
2013-09-04,72.70,73.12,72.45,72.91,4667500,70.29445
2013-09-03,73.48,73.58,72.54,72.68,7157000,70.07269
2013-08-30,72.64,73.07,72.58,72.98,6066200,70.36194
2013-08-29,72.35,72.88,72.23,72.43,4088200,69.83167
2013-08-28,72.66,72.86,72.27,72.38,5608600,69.78345
2013-08-27,72.68,73.11,72.51,72.86,5787600,70.24624
2013-08-26,73.64,73.75,73.03,73.03,5348200,70.41014
